name,level,group,n,n_eff,K_eff,alpha_cv,s2,v_cv,v_cv_fold,v_cv_delta,v_cv_delta_cl,n_clusters,alpha_shift,v_shift,Z_heur,factor_cv_heur,Z_bs1,a_bs1,factor_cv_bs1,Z_bsmean,a_bsmean,theta_bsmean,factor_cv_bsmean,Z_shift_bs1,a_shift_bs1,factor_shift_bs1,Z_bs1_cl,a_bs1_cl,factor_cv_bs1_cl,Z_zcv,factor_cv_zcv,dev_lag,duan_S,isotonic,has_record,n_estimators_cap
random_forest__per_dy__log1p__two_stage,arms,3,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.9030829176779687,True,True,100.0
random_forest__per_dy__log1p__two_stage,type,__global__,21277.0,1929.0,3.0,2.6982173445233526,0.220018918290991,0.0304192123728281,0.0733396394303303,0.0304192123728281,0.0304192123728281,21277.0,2.6975237937419903,0.0303936870871125,1.0,,,,,,,,,,,,,,,,,4.0,,,,
random_forest__per_dy__log1p__two_stage,type,Annuity,76.0,65.0,3.0,2.749245308518459,2.6684552452933565,0.2424177558646455,0.8894850817644522,0.2424177558646455,0.2424177558646455,76.0,2.7492343105920938,0.2424145442287754,0.3757225433526011,1.6572308962641609,0.9725418159625386,8.586197987037846,2.701214208910493,0.930909052985542,3.266258363655288,3.13197441967634,2.775688425258359,0.9724730925522422,8.564043089591689,2.7010832996199827,0.9725418159625386,8.586197987037846,2.701214208910493,,,4.0,,,,
random_forest__per_dy__log1p__two_stage,type,Bodily,2385.0,647.0,3.0,3.38114880570602,0.0174606483832497,0.103001123231303,0.0058202161277499,0.103001123231303,0.1030011232313029,2385.0,3.3808412275229816,0.1029741554457869,1.0,3.38114880570602,0.9881460740024276,8.586197987037846,3.352922843973973,0.969429150935928,3.266258363655288,3.13197441967634,3.373531333160074,0.9881188472880048,8.564043089591689,3.352554089315767,0.9881460740024276,8.586197987037846,3.352922843973973,,,4.0,,,,
random_forest__per_dy__log1p__two_stage,type,Material,16165.0,858.0,3.0,1.7268476714016348,0.0328818996580713,0.0079294328507581,0.0109606332193571,0.0079294328507581,0.0079294328507581,16165.0,1.7262542039878042,0.0079162633091043,1.0,1.7268476714016348,0.9990773428803944,8.586197987037846,1.7261770402227472,0.9975781985201888,3.266258363655288,3.13197441967634,1.7302506094399288,0.9990764931349768,8.564043089591689,1.7255835032446694,0.9990773428803944,8.586197987037846,1.7261770402227472,,,4.0,,,,
random_forest__per_dy__log1p__two_stage,type,Technical,2602.0,350.0,3.0,6.406100429579059,3.3402323670671517,3.785817916307817,1.113410789022384,3.785817916307817,3.785817916307816,2602.0,6.396920784328096,3.772947423797862,0.2994011976047904,2.618592942987742,0.6940015316918523,8.586197987037846,4.751841978607848,0.4631626536621036,3.266258363655288,3.13197441967634,4.648427310846998,0.6941760294211934,8.564043089591689,4.7464130411655905,0.6940015316918523,8.586197987037846,4.751841978607848,,,4.0,,,,
random_forest__per_dy__log1p__two_stage,arms,4,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.3188555706876395,True,True,100.0
random_forest__per_dy__log1p__two_stage,type,__global__,17162.0,753.0,3.0,4.219651858871944,7.245216135080656,0.7528037172500819,2.415072045026885,0.7528037172500819,0.7528037172500818,17162.0,4.216334353770645,0.7512692797674868,0.138038496791934,,,,,,,,,,,,,,,,,5.0,,,,
random_forest__per_dy__log1p__two_stage,type,Annuity,61.0,49.0,3.0,11.10436141462435,166.63554645674458,20.5093479665294,55.545182152248195,20.5093479665294,20.509347966529404,61.0,11.104146283743733,20.508469238716557,0.0060012247397428,1.0606385437007462,0.5576377670534406,25.853895635704337,6.634573536752066,0.3709808392849967,12.095935381622532,4.29057363739838,6.818358345703523,0.5574419912482905,25.83227894153506,6.632475424274121,0.5576377670534405,25.853895635704333,6.6345735367520655,,,5.0,,,,
random_forest__per_dy__log1p__two_stage,type,Bodily,1977.0,281.0,3.0,3.4788388434091897,1.9319104434033867,0.6623560333447904,0.6439701478011289,0.6623560333447904,0.6623560333447903,1977.0,3.478115277982115,0.6619676616123303,0.518450184501845,2.2851544557158343,0.9750207517407932,25.853895635704337,3.4169193125451063,0.9480842683552634,12.095935381622532,4.29057363739838,3.520980649140628,0.9750146636917884,25.83227894153506,3.4161987343512146,0.9750207517407932,25.853895635704333,3.4169193125451063,,,5.0,,,,
random_forest__per_dy__log1p__two_stage,type,Material,13107.0,257.0,3.0,1.6110878861967295,0.2172730595127303,0.0294092636337331,0.0724243531709101,0.0294092636337331,0.0294092636337331,13107.0,1.6097899850541924,0.0292844978178956,1.0,1.6110878861967295,0.998863774786562,25.853895635704337,1.6103935527328062,0.9975745626624116,12.095935381622532,4.29057363739838,1.6175868109832303,0.9988676439501978,25.83227894153506,1.6090994856755074,0.998863774786562,25.853895635704333,1.6103935527328062,,,5.0,,,,
random_forest__per_dy__log1p__two_stage,type,Technical,1975.0,165.0,3.0,5.5854988151929055,14.523882673173702,5.026293591410266,4.841294224391234,5.026293591410266,5.026293591410266,1975.0,5.574493375328453,5.003823756769943,0.0688647746243739,1.3157793424485933,0.8372324225592216,25.853895635704337,4.8391282816863965,0.7064463044311236,12.095935381622532,4.29057363739838,5.2053687437661385,0.8377283988924776,25.83227894153506,4.8321830110581505,0.8372324225592216,25.853895635704333,4.8391282816863965,,,5.0,,,,
random_forest__per_dy__log1p__two_stage,arms,5,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.710917259795282,True,True,100.0
random_forest__per_dy__log1p__two_stage,type,__global__,12899.0,236.0,3.0,6.293069746736249,5.027881167440233,4.715826000294465,1.6759603891467445,4.715826000294465,4.715826000294465,12899.0,6.283244017451684,4.698573942351755,0.1989881956155143,,,,,,,,,,,,,,,,,6.0,,,,
