name,level,group,n,n_eff,K_eff,alpha_cv,s2,v_cv,v_cv_fold,v_cv_delta,v_cv_delta_cl,n_clusters,alpha_shift,v_shift,Z_heur,factor_cv_heur,Z_bs1,a_bs1,factor_cv_bs1,Z_bsmean,a_bsmean,theta_bsmean,factor_cv_bsmean,Z_shift_bs1,a_shift_bs1,factor_shift_bs1,Z_bs1_cl,a_bs1_cl,factor_cv_bs1_cl,Z_zcv,factor_cv_zcv,dev_lag,duan_S,isotonic,has_record,n_estimators_cap
random_forest__per_dy__log1p__two_stage,arms,3,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.897192578858578,True,True,100.0
random_forest__per_dy__log1p__two_stage,type,__global__,21277.0,1929.0,3.0,2.9959789714927805,0.3010798913909291,0.0368829168775122,0.1003599637969763,0.0368829168775122,0.0368829168775122,21277.0,2.995073899318557,0.0368492472492272,1.0,,,,,,,,,,,,,,,,,4.0,,,,
random_forest__per_dy__log1p__two_stage,type,Annuity,76.0,65.0,3.0,3.727036658316981,12.027762597500775,0.4365968803443754,4.009254199166926,0.4365968803443754,0.4365968803443754,76.0,3.727013414884317,0.4365888776148502,0.0832266325224071,1.2269620778368806,0.9528591130214352,8.824936118449173,3.5984817314208573,0.8187086740498076,1.9716643977728423,3.425034073354453,3.6722862092487385,0.9527862574583318,8.810483142349295,3.5982609056062933,0.9528591130214352,8.824936118449173,3.5984817314208573,,,4.0,,,,
random_forest__per_dy__log1p__two_stage,type,Bodily,2385.0,647.0,3.0,4.1358269405406185,0.0074438834466208,0.1534415076775913,0.0024812944822069,0.1534415076775913,0.1534415076775912,2385.0,4.135331482786927,0.1533920963789826,1.0,4.1358269405406185,0.9829098848291832,8.824936118449173,4.08223529697103,0.92779583018237,1.9716643977728423,3.425034073354453,4.084504731653149,0.9828877475094416,8.810483142349295,4.08167889881188,0.9829098848291832,8.824936118449173,4.08223529697103,,,4.0,,,,
random_forest__per_dy__log1p__two_stage,type,Material,16165.0,858.0,3.0,1.6305732400263957,0.0262376123872759,0.0069987273344743,0.0087458707957586,0.0069987273344743,0.0069987273344743,16165.0,1.6300870622959638,0.0069879702623404,1.0,1.6305732400263957,0.9992075657874882,8.824936118449173,1.630073552217504,0.9964629010134836,1.9716643977728423,3.425034073354453,1.6369204256213037,0.9992074858910118,8.810483142349295,1.6295877094092033,0.9992075657874882,8.824936118449173,1.630073552217504,,,4.0,,,,
random_forest__per_dy__log1p__two_stage,type,Technical,2602.0,350.0,3.0,5.594644269756303,3.625778954954365,2.8817365243136703,1.2085929849847885,2.8817365243136703,2.8817365243136708,2602.0,5.587829270118984,2.8731912760937917,0.2758077226162332,2.267238372273212,0.753838121876998,8.824936118449173,4.463618007006002,0.4062438750527144,1.9716643977728423,3.425034073354453,4.306424926894621,0.7540849587901595,8.810483142349295,4.459613046093962,0.753838121876998,8.824936118449173,4.463618007006002,,,4.0,,,,
random_forest__per_dy__log1p__two_stage,arms,4,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.7301101010740414,True,True,100.0
random_forest__per_dy__log1p__two_stage,type,__global__,17162.0,753.0,3.0,4.227179298719325,8.0002131903689,0.7546612176108665,2.6667377301229664,0.7546612176108665,0.7546612176108666,17162.0,4.2238481115876905,0.753120317243042,0.125,,,,,,,,,,,,,,,,,5.0,,,,
random_forest__per_dy__log1p__two_stage,type,Annuity,61.0,49.0,3.0,10.445775684865623,159.31606983149203,18.226668998694148,53.105356610497346,18.226668998694148,18.226668998694155,61.0,10.44558650314696,18.2259328582078,0.0062772226492441,1.0592932370687185,0.5712335376819379,24.282880139441264,6.39574386061582,0.3567554898427725,10.108853047563231,4.272037524562038,6.474552506102162,0.5709485504317995,24.25366458063192,6.392943921949927,0.5712335376819377,24.28288013944126,6.395743860615819,,,5.0,,,,
random_forest__per_dy__log1p__two_stage,type,Bodily,1977.0,281.0,3.0,3.4690485137989335,1.98578683478228,0.6593408517201819,0.6619289449274266,0.6593408517201819,0.6593408517201816,1977.0,3.4683298338016204,0.6589552723450022,0.503584229390681,2.2433738931496423,0.9735652710336492,24.282880139441264,3.403779885531887,0.9387695970292604,10.108853047563231,4.272037524562038,3.518215854509034,0.9735493385989166,24.25366458063192,3.403040877141541,0.9735652710336492,24.28288013944126,3.403779885531887,,,5.0,,,,
