name,level,group,n,n_eff,K_eff,alpha_cv,s2,v_cv,v_cv_fold,v_cv_delta,v_cv_delta_cl,n_clusters,alpha_shift,v_shift,Z_heur,factor_cv_heur,Z_bs1,a_bs1,factor_cv_bs1,Z_bsmean,a_bsmean,theta_bsmean,factor_cv_bsmean,Z_shift_bs1,a_shift_bs1,factor_shift_bs1,Z_bs1_cl,a_bs1_cl,factor_cv_bs1_cl,Z_zcv,factor_cv_zcv,dev_lag,duan_S,isotonic,has_record,n_estimators_cap
hgb_poisson__per_dy__raw__two_stage,type,Bodily,2385.0,647.0,3.0,1.080905568436258,0.0030318145782046,0.0103968255803545,0.0010106048594015,0.0103968255803545,0.0103968255803545,2385.0,1.080902227185734,0.0103959661490211,1.0,1.080905568436258,0.9923698072867224,1.3521933436381537,1.080288243357512,0.9933632675903008,1.5561610734785594,1.3781156364045175,1.0828780721268318,0.9923702137589684,1.3521541526359049,1.0802849604858835,0.9923698072867224,1.3521933436381537,1.080288243357512,,,4.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Material,16165.0,858.0,3.0,0.6449898425949464,0.0043155937243596,0.0011310906277928,0.0014385312414532,0.0011310906277928,0.0011310906277928,16165.0,0.6450981642557639,0.0011303902213057,1.0,0.6449898425949464,0.9991642132520822,1.3521933436381537,0.6452865553798818,0.9992736811666668,1.5561610734785594,1.3781156364045175,0.6455223256661927,0.9991647061755992,1.3521541526359049,0.6453946115674296,0.9991642132520822,1.3521933436381537,0.6452865553798818,,,4.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Technical,2602.0,350.0,3.0,0.7742258221191707,0.0479895351829507,0.0506545918992303,0.0159965117276502,0.0506545918992303,0.0506545918992302,2602.0,0.7742722243398968,0.0506335205937952,1.0,0.7742258221191707,0.9638916017794714,1.3521933436381537,0.7823781660420042,0.9684751692489127,1.5561610734785594,1.3781156364045175,0.7932633463068217,0.9639050716226928,1.3521541526359049,0.7824198522351171,0.9638916017794714,1.3521933436381537,0.7823781660420042,,,4.0,,,,
hgb_poisson__per_dy__raw__two_stage,arms,4,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,True,True,100.0
hgb_poisson__per_dy__raw__two_stage,type,__global__,17162.0,753.0,3.0,1.8602486058049816,3.488223300036707,0.1897603149941626,1.1627411000122356,0.1897603149941626,0.1897603149941626,17162.0,1.8598576107038032,0.1895681959915021,0.2867479055597867,,,,,,,,,,,,,,,,,5.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Annuity,61.0,49.0,3.0,2.6651201796904447,36.80256930251331,2.188605080531142,12.26752310083777,2.188605080531142,2.1886050805311417,61.0,2.665111670863244,2.188576269670325,0.0271769273433166,1.0452528501413376,0.1167881686468607,0.289401896773559,1.1944663363629786,0.0,0.0,1.5320798281271375,1.5320798281271375,0.1167669450126659,0.2893385426344635,1.1944300029116366,0.1167881686468607,0.289401896773559,1.1944663363629786,,,5.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Bodily,1977.0,281.0,3.0,1.8038686328700253,1.1355927012652172,0.1652924451973945,0.378530900421739,0.1652924451973945,0.1652924451973945,1977.0,1.8037469452957788,0.1652425363146525,0.8808777429467085,1.7081099869482042,0.6364756938014557,0.289401896773559,1.511642845831177,0.0,0.0,1.5320798281271375,1.5320798281271375,0.6364949093423461,0.2893385426344635,1.5115808390802243,0.6364756938014557,0.289401896773559,1.511642845831177,,,5.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Material,13107.0,257.0,3.0,0.9732713837432694,0.1406625402746663,0.0139020302461138,0.0468875134248887,0.0139020302461138,0.0139020302461138,13107.0,0.9733057074723074,0.0138665572354072,1.0,0.9732713837432694,0.95416468760323,0.289401896773559,0.97449649821933,0.0,0.0,1.5320798281271375,1.5320798281271375,0.9542667414190642,0.2893385426344635,0.9745265244551116,0.95416468760323,0.289401896773559,0.97449649821933,,,5.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Technical,1975.0,165.0,3.0,1.8079735782233315,1.5935871143504894,0.5469585706897895,0.5311957047834964,0.5469585706897895,0.5469585706897896,1975.0,1.8073448635388265,0.5460848086951219,0.6297709923664122,1.5088383221635484,0.3460253180680629,0.289401896773559,1.2795793143953191,0.0,0.0,1.5320798281271375,1.5320798281271375,0.346337628908718,0.2893385426344635,1.2796139057496696,0.3460253180680629,0.289401896773559,1.2795793143953191,,,5.0,,,,
hgb_poisson__per_dy__raw__two_stage,arms,5,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,True,True,100.0
hgb_poisson__per_dy__raw__two_stage,type,__global__,12899.0,236.0,3.0,1.2141336945872403,0.1939952258446529,0.1811931003780457,0.0646650752815509,0.1811931003780457,0.1811931003780457,12899.0,1.214056888206844,0.1810633809245001,1.0,,,,,,,,,,,,,,,,,6.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Annuity,50.0,38.0,3.0,5.001615772674792,13.721922997373952,4.979500413171267,4.573974332457984,4.979500413171267,4.979500413171268,50.0,5.001585301925881,4.979424484336959,0.072936660268714,1.2918644901375087,0.3765577616508411,3.0076074644674264,2.5068394783451207,0.4688930226786882,4.396200953596399,1.0310867280074671,2.892840093395053,0.3765168434523363,3.0070374305428453,2.506664266686397,0.3765577616508411,3.0076074644674264,2.5068394783451207,,,6.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Bodily,1559.0,99.0,3.0,0.2606258238060917,0.0024512037925707,0.0035687447044903,0.0008170679308569,0.0035687447044903,0.0035687447044903,1559.0,0.2606939692947131,0.0035680485704772,1.0,0.5,0.9988148336541648,3.0076074644674264,0.2615021051966963,0.9991888792029572,4.396200953596399,1.0310867280074671,0.2612507606687978,0.9988148402056558,3.0070374305428453,0.2615701650780212,0.9988148336541648,3.0076074644674264,0.2615021051966963,,,6.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Material,9842.0,52.0,3.0,0.2615071301618294,0.0125451590960991,0.0044832865156407,0.0041817196986997,0.0044832865156407,0.0044832865156407,9842.0,0.2629077671851337,0.0044623133454381,1.0,0.5,0.998511569907322,3.0076074644674264,0.2626063251725248,0.9989812296745184,4.396200953596399,1.0310867280074671,0.2622911550192107,0.9985182421633956,3.0070374305428453,0.2639999593774074,0.998511569907322,3.0076074644674264,0.2626063251725248,,,6.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Technical,1411.0,47.0,3.0,0.6947210706826272,0.2382134122825959,0.1801876057679651,0.0794044707608653,0.1801876057679651,0.180187605767965,1411.0,0.6947804048801935,0.1801177281232987,0.94,0.7130378064416696,0.9434757875591232,3.0076074644674264,0.7119767217370858,0.9606266811852636,4.396200953596399,1.0310867280074671,0.7079649029468065,0.9434863634945592,3.0070374305428453,0.7120294741331321,0.9434757875591232,3.0076074644674264,0.7119767217370858,,,6.0,,,,
hgb_poisson__per_dy__raw__two_stage,arms,6,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,True,True,100.0
hgb_poisson__per_dy__raw__two_stage,type,__global__,9190.0,82.0,3.0,1.0802677089460482,0.0496771189502749,0.108052003999269,0.0165590396500916,0.108052003999269,0.108052003999269,9190.0,1.080231910815781,0.107955841153531,1.0,,,,,,,,,,,,,,,,,7.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Annuity,41.0,29.0,3.0,3.1879161908231364,6.09391109144315,0.9698708618599288,2.0313036971477167,0.9698708618599288,0.9698708618599288,41.0,3.1879021790862105,0.9698585038949624,0.1647727272727272,1.360508917806085,0.6104983027052988,1.520159011170673,2.3357191209589674,0.6884775498675875,2.1434548758122216,0.7007945517247991,2.413121964033881,0.6103743138655435,1.5193472605326743,2.3354392913646733,0.6104983027052988,1.520159011170673,2.3357191209589674,,,7.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Bodily,1094.0,25.0,3.0,0.157126016249913,0.0194350917903891,0.0035338255621944,0.0064783639301297,0.0035338255621944,0.0035338255621944,1094.0,0.1572834906538528,0.0035325622807253,0.5,0.5785630081249565,0.9976807493761198,1.520159011170673,0.1590808522625778,0.9983540548863008,2.1434548758122216,0.7007945517247991,0.1580208648193499,0.9976803407413992,1.5193472605326743,0.1592383058071333,0.9976807493761198,1.520159011170673,0.1590808522625778,,,7.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Material,7013.0,15.0,3.0,0.0858620058530886,0.0043777132318849,0.001385814716795,0.0014592377439616,0.001385814716795,0.001385814716795,7013.0,0.0872538898116018,0.001379101315568,0.3,0.7257586017559265,0.999089205461964,1.520159011170673,0.0866945977451687,0.9993538845458712,2.1434548758122216,0.7007945517247991,0.0862593232742231,0.9990931298686162,1.5193472605326743,0.0880816319964684,0.999089205461964,1.520159011170673,0.0866945977451687,,,7.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Technical,1017.0,13.0,3.0,0.1423650004674358,0.0532564285442081,0.0131733284933139,0.0177521428480693,0.0131733284933139,0.0131733284933139,1017.0,0.1426009177996689,0.0131664985748115,0.26,0.7770149001215333,0.991408693241153,1.520159011170673,0.1497332058355437,0.993891701653992,2.1434548758122216,0.7007945517247991,0.1457760547717432,0.9914085609368496,1.5193472605326743,0.1499672097671942,0.991408693241153,1.520159011170673,0.1497332058355437,,,7.0,,,,
hgb_poisson__per_dy__raw__two_stage,arms,7,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,True,True,100.0
hgb_poisson__per_dy__raw__two_stage,type,__global__,5691.0,20.0,3.0,1.20739679835708,1.250003200303326,0.1247934101682073,0.4166677334344419,0.1247934101682073,0.1247934101682072,5691.0,1.20644480015578,0.1236442299449145,0.4,,,,,,,,,,,,,,,,,8.0,,,,
hgb_poisson__per_dy__raw__two_stage,type,Annuity,24.0,13.0,3.0,1.929133618244294,3.0790766465887653,0.3859922105492067,1.026358882196255,0.3859922105492067,0.3859922105492066,24.0,1.9291004591619587,0.3859624215892195,0.26,1.2415747407435165,0.5528819606070902,0.4772970700025266,1.513701216520865,0.0,0.0,1.929133618244294,1.929133618244294,0.5528845540563886,0.4772652416257429,1.5136852930373454,0.5528819606070903,0.4772970700025267,1.513701216520865,,,8.0,,,,
hgb_poisson__per_dy__raw__two_stage,arms,8,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,True,True,100.0
hgb_poisson__per_dy__raw__two_stage,type,__global__,2698.0,9.0,2.0,1.3157272435272436,0.0265186636959451,0.269463899193577,0.0132593318479725,0.269463899193577,0.269463899193577,2698.0,1.3122396740097226,0.2636388765110718,0.18,,,,,,,,,,,,,,,,,9.0,,,,
hgb_poisson__per_dy__raw__two_stage,arms,9,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,False,True,100.0
hgb_poisson__per_dy__raw__two_stage,arms,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,False,False,
hgb_poisson__single_model__raw__include_zeros,dy,__global__,149083.0,33872.0,3.0,0.826175018416187,0.0653101433306337,0.000904721174827,0.0217700477768779,0.000904721174827,0.0019751112939212,32631.0,0.8261869935453069,0.0009046185427722,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,,
hgb_poisson__single_model__raw__include_zeros,dy,1,24771.0,9850.0,3.0,1.0508285277538003,0.0189979526819331,0.0003988896758729,0.0063326508939777,0.0003988896758729,0.0003988896758729,24771.0,1.0508251202008818,0.0003988360236572,1.0,1.0508285277538003,0.9980961599073822,0.2091195869123886,1.050731758364814,0.996516623574936,0.1141134762581715,0.6446675842580208,1.0494137162984456,0.9980953674100244,0.2090042928298669,1.0507283170205577,0.9980961599073822,0.2091195869123885,1.050731758364814,0.0,1.0,,,,,
hgb_poisson__single_model__raw__include_zeros,dy,2,28988.0,16192.0,3.0,1.1068579994231555,0.0220641207202471,0.0004981249346691,0.007354706906749,0.0004981249346691,0.0004981249346691,28988.0,1.1068538262558,0.000498085165686,1.0,1.1068579994231555,0.9976236505480386,0.2091195869123886,1.1066040674747886,0.9956538000561476,0.1141134762581715,0.6446675842580208,1.104849227466716,0.9976225321619184,0.2090042928298669,1.106599784720501,0.9976236505480386,0.2091195869123885,1.1066040674747886,0.0,1.0,,,,,
hgb_poisson__single_model__raw__include_zeros,dy,3,25377.0,4799.0,3.0,0.7802911616910686,0.1633470311435123,0.0054562239641476,0.0544490103811707,0.0054562239641476,0.0054562239641476,25377.0,0.7803056878803034,0.005455678999566,1.0,0.7802911616910686,0.9745720454609532,0.2091195869123886,0.785877908043415,0.954367837721406,0.1141134762581715,0.6446675842580208,0.7741023645968403,0.9745608518315712,0.2090042928298669,0.7858945240380775,0.9745720454609532,0.2091195869123885,0.785877908043415,0.0,1.0,,,,,
hgb_poisson__single_model__raw__include_zeros,dy,4,21277.0,1929.0,3.0,0.4819572706130722,0.3693089478232394,0.0043595918205639,0.1231029826077464,0.0043595918205639,0.0043595918205639,21277.0,0.4819950737545356,0.0043595815495188,1.0,0.5,0.9795783745916624,0.2091195869123886,0.4925365451781248,0.9632018323551258,0.1141134762581715,0.6446675842580208,0.4879447120121291,0.9795673866431248,0.2090042928298669,0.4925792681294658,0.9795783745916624,0.2091195869123885,0.4925365451781248,0.0,1.0,,,,,
hgb_poisson__single_model__raw__include_zeros,dy,5,17162.0,753.0,3.0,0.3076543284150321,0.731249429084674,0.0051147149819377,0.2437498096948913,0.0051147149819377,0.0051147149819377,17162.0,0.307706391169402,0.0051146641631703,1.0,0.5,0.976125602031459,0.2091195869123886,0.3241836645102484,0.9571014629280304,0.1141134762581715,0.6446675842580208,0.3221117040645577,0.9761129783415832,0.2090042928298669,0.3242432235975221,0.976125602031459,0.2091195869123885,0.3241836645102484,0.0,1.0,,,,,
hgb_poisson__single_model__raw__include_zeros,dy,6,12899.0,236.0,3.0,0.3951105069997817,0.6363714916396208,0.0283711319678891,0.2121238305465402,0.0283711319678891,0.0283711319678891,12899.0,0.3951811298906165,0.0283679970865118,1.0,0.5,0.8805379338542006,0.2091195869123886,0.4673718556234728,0.8008828299343279,0.1141134762581715,0.6446675842580208,0.4448016059933025,0.8804915388544078,0.2090042928298669,0.4674621023292047,0.8805379338542006,0.2091195869123885,0.4673718556234728,0.0,1.0,,,,,
hgb_poisson__single_model__raw__include_zeros,dy,7,9190.0,82.0,2.0,1.0296588294683275,0.0668080435744086,0.1636687461142551,0.0334040217872043,0.1636687461142551,0.1636687461142551,9190.0,1.029646221517354,0.1635279836187055,1.0,1.0296588294683275,0.5609606535015744,0.2091195869123886,1.0166374363606447,0.4108019414762185,0.1141134762581715,0.6446675842580208,0.8028227352417617,0.5610367370643645,0.2090042928298669,1.0166326193863835,0.5609606535015743,0.2091195869123885,1.0166374363606447,0.0,1.0,,,,,
hgb_poisson__single_model__raw__include_zeros,dy,8,5691.0,20.0,2.0,0.1591728073729531,0.6170751741936868,0.0029221373486247,0.3085375870968434,0.0029221373486247,0.0029221373486247,5691.0,0.1596836578992092,0.0029252178954967,0.4,0.6636691229491812,0.9862190455260222,0.2091195869123886,0.170760208635029,0.975032067089918,0.1141134762581715,0.6446675842580208,0.1712946083904147,0.9861972130002816,0.2090042928298669,0.1712823653816088,0.9862190455260222,0.2091195869123885,0.170760208635029,0.0,1.0,,,,,
hgb_poisson__single_model__raw__include_zeros,type,__global__,149083.0,33872.0,3.0,0.826175018416187,0.0653101433306337,0.000904721174827,0.0217700477768779,0.000904721174827,0.0019751112939212,32631.0,0.8261869935453069,0.0009046185427722,1.0,,,,,,,,,,,,,,,,,,,,,
hgb_poisson__single_model__raw__include_zeros,type,Annuity,506.0,336.0,3.0,0.2852484522363444,0.2551434895107922,0.0018511702364226,0.0850478298369307,0.0018511702364226,0.0028330850767489,107.0,0.2852489934166913,0.0018511702504574,1.0,0.5,0.977110942492777,0.07902460351872,0.3016084415164832,0.9828960424447304,0.1063793507082626,0.9417344995497992,0.2964769617252205,0.9771115277636826,0.0790266721561739,0.3016085519867533,0.9658846090551282,0.0802111069516253,0.3096324807167536,,,,,,,
hgb_poisson__single_model__raw__include_zeros,type,Bodily,15739.0,4738.0,3.0,1.1099088100978494,0.0309414437563072,0.001917218944704,0.0103138145854357,0.001917218944704,0.0023850283281519,3444.0,1.1099044018862891,0.0019170641894947,1.0,1.1099088100978494,0.976313617776887,0.07902460351872,1.107305468012184,0.9822965865784328,0.1063793507082626,0.9417344995497992,1.1069315507513302,0.9763160897180728,0.0790266721561739,1.1073014358924254,0.9711242139832192,0.0802111069516253,1.1067351068161049,,,,,,,
hgb_poisson__single_model__raw__include_zeros,type,Lost,175.0,28.0,3.0,1.3666744109561928,0.5721879283655716,0.1676112540199641,0.1907293094551905,0.1676112540199641,0.1669436227066585,22.0,1.3666117254872292,0.1675532032308009,0.56,1.205337670135468,0.3204100340775682,0.07902460351872,1.117486160509846,0.3882591186430683,0.1063793507082626,0.9417344995497992,1.106721295028709,0.3204911675462237,0.0790266721561739,1.1174958199375378,0.3245380214350954,0.0802111069516253,1.118999787842602,,,,,,,
hgb_poisson__single_model__raw__include_zeros,type,Material,113825.0,25034.0,3.0,1.0635566567573205,0.0003370834558361,0.0001147685591516,0.0001123611519453,0.0001147685591516,0.000110417162687,24549.0,1.063549250045584,0.0001147418222216,1.0,1.0635566567573205,0.998549791890707,0.07902460351872,1.0634644863782914,0.9989223014384156,0.1063793507082626,0.9417344995497992,1.0634253691937288,0.9985501671444368,0.0790266721561739,1.0634571142549216,0.9986253104145546,0.0802111069516253,1.0634692860831905,,,,,,,
hgb_poisson__single_model__raw__include_zeros,type,Remaining,190.0,41.0,3.0,1.2031943160332297,0.2274941565136622,0.0548919705877085,0.0758313855045541,0.0548919705877085,0.0429587753778258,47.0,1.2031775826280793,0.0548830035639211,0.82,1.1666193391472484,0.5901032343906603,0.07902460351872,1.119905623101007,0.6596296840219424,0.1063793507082626,0.9417344995497992,1.1142011556811997,0.5901490816941379,0.0790266721561739,1.1199050638087955,0.6512233789188744,0.0802111069516253,1.1323248890642694,,,,,,,
hgb_poisson__single_model__raw__include_zeros,type,Technical,18648.0,3695.0,3.0,0.9633460524859756,0.0556513737015825,0.0035367323122067,0.0185504579005275,0.0035367323122067,0.007573165410654,4462.0,0.9633515982255864,0.0035356628531849,1.0,0.9633460524859756,0.9571623656931926,0.07902460351872,0.9649162208854823,0.967823341088782,0.1063793507082626,0.9417344995497992,0.9626506649186066,0.9571758374713584,0.0790266721561739,0.9649210353395888,0.9137298150698326,0.0802111069516253,0.9665081953164312,,,,,,,
hgb_poisson__single_model__raw__include_zeros,arms,all,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,100.0
hgb_poisson__single_model__raw__two_stage,dy,__global__,149083.0,33872.0,3.0,1.0595141178663416,0.0077508054556706,0.000363203204155,0.0025836018185568,0.000363203204155,0.0004546397276421,32631.0,1.0595088599429685,0.0003631389312331,1.0,,,,,,,,,,,,,,,0.2,1.0119028235732683,,,,,
hgb_poisson__single_model__raw__two_stage,dy,1,24771.0,9850.0,3.0,1.0055928464391866,0.0027743417617303,0.0003517968928779,0.0009247805872434,0.0003517968928779,0.0003517968928779,24771.0,1.0055924876333096,0.0003517517502467,1.0,1.0055928464391866,0.9966623350511024,0.1050503025581718,1.005574179391662,0.9973932001553628,0.1346017529938606,0.9893072309366928,1.005550393099225,0.9966588131231132,0.10492573293043,1.00557380208702,0.9966623350511024,0.1050503025581718,1.005574179391662,0.2,1.0011185692878373,,,,,
hgb_poisson__single_model__raw__two_stage,dy,2,28988.0,16192.0,3.0,1.058596253199714,0.0072765520800916,0.0004557283780335,0.0024255173600305,0.0004557283780335,0.0004557283780335,28988.0,1.0585940645926672,0.0004556943158492,1.0,1.058596253199714,0.9956805466570048,0.1050503025581718,1.0583431494179434,0.9966256709853882,0.1346017529938606,0.9893072309366928,1.0583624492414978,0.9956757625346616,0.10492573293043,1.0583406899433092,0.9956805466570048,0.1050503025581718,1.0583431494179434,0.2,1.0117192506399428,,,,,
hgb_poisson__single_model__raw__two_stage,dy,3,25377.0,4799.0,3.0,1.038425676281059,0.0024032307857457,0.0014898746918871,0.0008010769285819,0.0014898746918871,0.0014898746918871,25377.0,1.0384222953608546,0.0014896122821247,1.0,1.038425676281059,0.9860158418134576,0.1050503025581718,1.0378883255455198,0.989052414779494,0.1346017529938606,0.9893072309366928,1.037887947914753,0.9860019033989,0.10492573293043,1.0378844563587577,0.9860158418134576,0.1050503025581718,1.0378883255455198,0.2,1.0076851352562115,,,,,
hgb_poisson__single_model__raw__two_stage,dy,4,21277.0,1929.0,3.0,1.1164042819395752,0.0969468232424914,0.0052156759768317,0.0323156077474971,0.0052156759768317,0.0052156759768317,21277.0,1.1163846074938957,0.0052138960157477,1.0,1.1164042819395752,0.9526991367044724,0.1050503025581718,1.1108982589125374,0.9626965249237628,0.1346017529938606,0.9893072309366928,1.1116631202652258,0.9526610352183444,0.10492573293043,1.1108750806586154,0.9526991367044724,0.1050503025581718,1.1108982589125374,0.2,1.023280856387915,,,,,
hgb_poisson__single_model__raw__two_stage,dy,5,17162.0,753.0,3.0,1.2641038573584071,0.5329765444263074,0.0717241733885145,0.1776588481421024,0.0717241733885145,0.0717241733885145,17162.0,1.2640222748388024,0.0716793292474205,1.0,1.2641038573584071,0.5942617111186013,0.1050503025581718,1.15694681018683,0.6523744027418487,0.1346017529938606,0.9893072309366928,1.1685775159740337,0.5941264176491404,0.10492573293043,1.1568626083295543,0.5942617111186012,0.1050503025581718,1.15694681018683,0.2,1.0528207714716815,,,,,
hgb_poisson__single_model__raw__two_stage,dy,6,12899.0,236.0,3.0,1.7043295347562148,1.0504547703338574,0.3578606260551809,0.3501515901112857,0.3578606260551809,0.3578606260551809,12899.0,1.703974956288464,0.357493408592607,0.9554655870445344,1.6729626323986506,0.2269341596078742,0.1050503025581718,1.1598364310569067,0.2733239303554118,0.1346017529938606,0.9893072309366928,1.184739937308426,0.2269061193808795,0.10492573293043,1.1597362254727397,0.2269341596078742,0.1050503025581718,1.1598364310569067,0.2,1.140865906951243,,,,,
hgb_poisson__single_model__raw__two_stage,dy,7,9190.0,82.0,2.0,1.474932022353408,0.1425250531781406,0.2264261592013045,0.0712625265890703,0.2264261592013045,0.2264261592013045,9190.0,1.4746428739598811,0.2261363451567195,1.0,1.474932022353408,0.3169163264280217,0.1050503025581718,1.1505137118272732,0.3728292147148372,0.1346017529938606,0.9893072309366928,1.1703623405666432,0.3169367314332183,0.10492573293043,1.1504317610709138,0.3169163264280217,0.1050503025581718,1.1505137118272732,0.2,1.0949864044706816,,,,,
hgb_poisson__single_model__raw__two_stage,dy,8,5691.0,20.0,2.0,0.1657581917311438,0.0030255273530644,0.0019155967437414,0.0015127636765322,0.0019155967437414,0.0019155967437414,5691.0,0.1662859976490514,0.0019136853709014,0.4,0.6663032766924575,0.9820915192949984,0.1050503025581718,0.1806981950578324,0.9859681077355852,0.1346017529938606,0.9893072309366928,0.1773141431237385,0.9820882086281671,0.10492573293043,0.1812193089229373,0.9820915192949984,0.1050503025581718,0.1806981950578324,0.2,0.8331516383462287,,,,,
hgb_poisson__single_model__raw__two_stage,type,__global__,149083.0,33872.0,3.0,1.0595141178663416,0.0077508054556706,0.000363203204155,0.0025836018185568,0.000363203204155,0.0004546397276421,32631.0,1.0595088599429685,0.0003631389312331,1.0,,,,,,,,,,,,,,,,,,,,,
hgb_poisson__single_model__raw__two_stage,type,Annuity,506.0,336.0,3.0,1.1238959877846226,0.1768632795151837,0.0206758226001999,0.0589544265050612,0.0206758226001999,0.0255147235337946,107.0,1.1238956181726656,0.0206756985104328,1.0,1.1238959877846226,0.0,0.0,1.0,0.0,0.0,1.0372968748594629,1.0372968748594629,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
hgb_poisson__single_model__raw__two_stage,type,Bodily,15739.0,4738.0,3.0,1.129104181060081,0.0176845224338999,0.0018946987437624,0.0058948408112999,0.0018946987437624,0.0023081988710698,3444.0,1.1290989134133005,0.0018945438111152,1.0,1.129104181060081,0.0,0.0,1.0,0.0,0.0,1.0372968748594629,1.0372968748594629,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
hgb_poisson__single_model__raw__two_stage,type,Lost,175.0,28.0,3.0,1.253450567926614,0.3390051079998993,0.1402261140203476,0.1130017026666331,0.1402261140203476,0.1280604393583767,22.0,1.253410827928285,0.1401816291390721,0.56,1.1419323180389038,0.0,0.0,1.0,0.0,0.0,1.0372968748594629,1.0372968748594629,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
hgb_poisson__single_model__raw__two_stage,type,Material,113825.0,25034.0,3.0,1.03354539177591,0.0019517895582901,0.0001077431692162,0.00065059651943,0.0001077431692162,0.0001037276330184,24549.0,1.0335415927905518,0.0001077187641284,1.0,1.03354539177591,0.0,0.0,1.0,0.0,0.0,1.0372968748594629,1.0372968748594629,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
hgb_poisson__single_model__raw__two_stage,type,Remaining,190.0,41.0,3.0,1.1772441228509891,0.2332798913347661,0.0535994763718263,0.0777599637782553,0.0535994763718263,0.0402715012174693,47.0,1.177229841274658,0.0535908704350648,0.82,1.145340180737811,0.0,0.0,1.0,0.0,0.0,1.0372968748594629,1.0372968748594629,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
hgb_poisson__single_model__raw__two_stage,type,Technical,18648.0,3695.0,3.0,0.9610784361751292,0.0132354938842473,0.0034681087943164,0.0044118312947491,0.0034681087943164,0.0077786484669977,4462.0,0.9610843111453236,0.00346706204309,1.0,0.9610784361751292,0.0,0.0,1.0,0.0,0.0,1.0372968748594629,1.0372968748594629,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
hgb_poisson__single_model__raw__two_stage,arms,all,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,100.0
lightgbm_poisson__per_dy__raw__include_zeros,dy,2,28988.0,16192.0,3.0,0.9991294176826182,0.0072242024061719,0.0004173087480024,0.0024080674687239,0.0004173087480024,0.0004173087480024,28988.0,0.9991294483728448,0.0004172793258445,1.0,0.9991294176826182,0.998971304984406,0.405250786923112,0.9991303132463089,0.9987750951019368,0.340269342650236,1.2434781162762292,0.9994287216003608,0.9989698041093016,0.4046312455344091,0.9991303452115536,0.998971304984406,0.405250786923112,0.9991303132463089,0.0,1.0,,,,,
lightgbm_poisson__per_dy__raw__include_zeros,dy,3,25377.0,4799.0,3.0,1.014047814393385,0.0008923546663233,0.0014461871171354,0.0002974515554411,0.0014461871171354,0.0014461871171354,25377.0,1.0140466073967096,0.0014459387123027,1.0,1.014047814393385,0.9964440671815956,0.405250786923112,1.013997861309157,0.9957678624728588,0.340269342650236,1.2434781162762292,1.015018794983847,0.9964392515305064,0.4046312455344091,1.01399659096092,0.9964440671815956,0.405250786923112,1.013997861309157,0.0,1.0,,,,,
lightgbm_poisson__per_dy__raw__include_zeros,dy,4,21277.0,1929.0,3.0,1.3802387961663067,0.03056943353238,0.0212120922925688,0.01018981117746,0.0212120922925688,0.0212120922925688,21277.0,1.380159344069068,0.0212016538073719,1.0,1.3802387961663067,0.9502604017222308,0.405250786923112,1.361325871195372,0.941318999422681,0.340269342650236,1.2434781162762292,1.3722135426307225,0.9502113297489608,0.4046312455344091,1.361231715844362,0.9502604017222308,0.405250786923112,1.361325871195372,0.0,1.0,,,,,
