kind,scenario,dy,group,n,empirical,analytic,se,z,quad_rel_err,expected_active,normal_approx_ok
upper E[Y|k],S-A,9.0,all,40189,1034.2383971322577,988.912570287042,69.03925589202196,0.6565225285177716,,,
upper E[oracle|k],S-A,9.0,all,40189,1007.2985270514284,988.912570287042,31.22196782544251,0.5888788582186654,,,
upper P(Y>0|k),S-A,9.0,all,40189,0.023912015725696085,0.023289196865523335,0.0007523270057846458,0.8278565775040543,,,
"upper E[Y|c,k,r]",S-A,9.0,Material r=1,30047,0.0,0.003710638014436982,0.0051822707170852194,-0.7160255063872926,,1.831726207298428,False
"upper P(Y>0|c,k,r)",S-A,9.0,Material r=1,30047,0.0,6.090884006623094e-05,4.502216542866343e-05,-1.352863405975876,,1.831726207298428,False
"upper E[Y|c,k,r]",S-A,9.0,Technical r=1,2823,0.0,0.023537118333592722,0.04942468837703651,-0.4762218863989528,,0.8052716402375287,False
"upper P(Y>0|c,k,r)",S-A,9.0,Technical r=1,2823,0.0,0.00028515733288587985,0.00031777878702870393,-0.8973454004030876,,0.8052716402375287,False
"upper E[Y|c,k,r]",S-A,9.0,Bodily r=1,4939,301.7745858184547,330.06424155696357,41.61180325834277,-0.6798469069671255,,216.87876217600393,True
"upper P(Y>0|c,k,r)",S-A,9.0,Bodily r=1,4939,0.04596072079368293,0.04391147239845952,0.0029155368859124014,0.7028717095383634,,216.87876217600393,True
"upper E[Y|c,k,r]",S-A,9.0,Bodily r=2,940,284.107915255042,551.6542036090219,132.54403473716866,-2.018546431640754,,59.377524639989794,True
"upper P(Y>0|c,k,r)",S-A,9.0,Bodily r=2,940,0.04893617021276596,0.06316757940424317,0.007934401016181815,-1.7936337175866155,,59.377524639989794,True
"upper E[Y|c,k,r]",S-A,9.0,Bodily r=3,179,1615.4834053203683,927.9225589454875,422.8548300053026,1.625997381574804,,16.369709335806213,True
"upper P(Y>0|c,k,r)",S-A,9.0,Bodily r=3,179,0.12849162011173185,0.09145089014416813,0.021544759805147376,1.7192454361321825,,16.369709335806213,True
"upper E[Y|c,k,r]",S-A,9.0,Annuity r=1,702,35606.114836393215,28364.390436812744,2740.741755279928,2.6422498163606924,,324.35528480308386,True
"upper P(Y>0|c,k,r)",S-A,9.0,Annuity r=1,702,0.46438746438746437,0.46204456524655824,0.01881683283570263,0.12451081227977781,,324.35528480308386,True
"upper E[Y|c,k,r]",S-A,9.0,Annuity r=2,268,27999.341915250363,31560.281601876824,4504.003321945557,-0.790616576430115,,144.8442175027916,True
"upper P(Y>0|c,k,r)",S-A,9.0,Annuity r=2,268,0.6044776119402985,0.5404634981447447,0.030442183107986645,2.102809564231265,,144.8442175027916,True
"upper E[Y|c,k,r]",S-A,9.0,Annuity r=3,128,27635.67475320022,35305.78507315663,6613.596386801811,-1.1597487768172539,,81.35728485270243,True
"upper P(Y>0|c,k,r)",S-A,9.0,Annuity r=3,128,0.6484375,0.6356037879117378,0.042537815226571164,0.3017012514607397,,81.35728485270243,True
"upper E[Y|c,k,r]",S-A,9.0,Annuity r=4,69,36919.0288325155,39578.866865857155,9115.139714551298,-0.2918044173360858,,51.685434985448545,True
"upper P(Y>0|c,k,r)",S-A,9.0,Annuity r=4,69,0.782608695652174,0.7490642751514281,0.05219347880351483,0.6426937094387898,,51.685434985448545,True
"upper P(c,r|k)",S-A,10.0,Material r=1,20056,0.747856003191065,0.7499659500526782,0.0030577233538710523,-0.6900385082064413,,,
"upper P(c,r|k)",S-A,10.0,Material r=2,20056,4.9860390905464696e-05,3.404840145664682e-05,4.120204853524218e-05,0.3837670701080091,,,
"upper P(c,r|k)",S-A,10.0,Technical r=1,20056,0.07164938173115278,0.06991091563390624,0.001800580773061808,0.9655029772923516,,,
"upper P(c,r|k)",S-A,10.0,Technical r=2,20056,0.0001495811727163941,8.89709943183247e-05,6.660130531146518e-05,0.9100449024928582,,,
"upper P(c,r|k)",S-A,10.0,Bodily r=1,20056,0.1202134024730754,0.12166865957436575,0.0023083220012154963,-0.6304393843337518,,,
"upper P(c,r|k)",S-A,10.0,Bodily r=2,20056,0.024232149980055843,0.022980241423546415,0.0010580514978304812,1.1832208158832052,,,
"upper P(c,r|k)",S-A,10.0,Bodily r=3,20056,0.004786597526924611,0.00434040695222504,0.0004641929133619154,0.9612179804039609,,,
"upper P(c,r|k)",S-A,10.0,Bodily r=4,20056,0.000997207818109294,0.0008197969796618492,0.00020209376126279494,0.8778640040092414,,,
"upper P(c,r|k)",S-A,10.0,Bodily r=5,20056,0.0001495811727163941,0.00015483964873804412,8.785880715713667e-05,-0.05985143882326062,,,
"upper P(c,r|k)",S-A,10.0,Bodily r=6,20056,4.9860390905464696e-05,3.605542146292712e-05,4.239896921179675e-05,0.3255968175447199,,,
"upper P(c,r|k)",S-A,10.0,Annuity r=1,20056,0.017700438771439966,0.016962053744787656,0.0009118054803641334,0.8098054273126695,,,
"upper P(c,r|k)",S-A,10.0,Annuity r=2,20056,0.006531711208615875,0.007371678170085492,0.0006040242212234539,-1.3906180115894358,,,
"upper P(c,r|k)",S-A,10.0,Annuity r=3,20056,0.002941763063422417,0.0032037181264098916,0.00039903243046554896,-0.6564756219985753,,,
"upper P(c,r|k)",S-A,10.0,Annuity r=4,20056,0.0019445552453131233,0.0013923301582993923,0.00026329729858592303,2.097344294755538,,,
"upper P(c,r|k)",S-A,10.0,Annuity r=5,20056,0.0001495811727163941,0.0006051041924472927,0.0001736446807068761,-2.6233053490411957,,,
"upper P(c,r|k)",S-A,10.0,Annuity r=6,20056,0.0005983246908655763,0.0004651156079702795,0.0001522499904932036,0.874936559692221,,,
upper P(a|k),S-A,10.0,AY 1,20056,1.0,1.0,0.0,,,,
upper E[Y|k],S-A,10.0,all,20056,1097.8298862443169,873.6861731399038,94.98991672028063,2.3596579599543723,,,
upper E[oracle|k],S-A,10.0,all,20056,913.5658484906061,873.6861731399038,40.532905726249254,0.9838839490077834,,,
upper P(Y>0|k),S-A,10.0,all,20056,0.018398484244116473,0.018755395830937945,0.0009579207867323414,-0.3725898756607713,,,
